Time,accX,accY,accZ
1503531817203,-7.9754944,-0.6512604,-5.934372
1503531817253,-8.16449,-0.5236664,-6.3756866
1503531817302,-8.008347,-0.540329,-6.0586243
1503531817352,-7.79126,-0.6960144,-6.135269
1503531817401,-7.894562,-0.9031067,-6.5485077
1503531817450,-8.373962,-0.5336609,-6.237625
1503531817500,-8.282562,-0.12614441,-6.1024323
1503531817549,-8.019287,-0.078063965,-6.14003
1503531817599,-7.8674316,-0.61602783,-6.3095245
1503531817648,-7.7369843,-0.52700806,-6.2276306
1503531817697,-8.024536,-0.008087158,-6.185257
1503531817747,-7.755554,-0.059020996,-6.0091095
1503531817796,-7.908371,-0.47605896,-6.6318207
1503531817846,-8.097366,-0.46653748,-6.1514587
1503531817896,-8.11261,-0.16519165,-6.615158
1503531817945,-7.8931274,-0.17851257,-6.2957153
1503531817996,-7.5960693,0.10046387,-6.1062317
1503531818045,-7.3989716,-0.2637329,-6.320938
1503531818094,-7.8740845,-0.43226624,-6.6094513
1503531818144,-8.205917,0.022857666,-6.4428253
1503531818193,-8.033569,-0.18803406,-6.5466003
1503531818243,-7.959778,-0.14424133,-6.7394104
1503531818293,-8.061188,-0.13519287,-6.5865936
1503531818341,-8.152115,-0.045211792,-6.7984467
1503531818391,-8.121643,0.0033416748,-6.6808624
1503531818441,-7.6431885,-0.20898438,-6.511856
1503531818491,-7.850281,-0.050445557,-6.5485077
1503531818539,-7.9174194,-0.04664612,-6.523758
1503531818589,-7.9559784,-0.27087402,-6.665619
1503531818639,-8.225906,-0.41845703,-6.3166656
1503531818689,-7.7712555,-0.417984,-6.0791016
1503531818738,-7.5256042,-0.27563477,-5.9505615
1503531818788,-7.991684,-0.08805847,-5.883911
1503531818837,-8.473938,-0.37513733,-6.532318
1503531818887,-7.916458,-0.63316345,-6.154312
1503531818936,-7.9483643,-0.09663391,-6.004837
1503531818986,-8.164017,-0.40846252,-6.145279
1503531819035,-8.226379,-0.48129272,-6.2005005
1503531819085,-8.206863,-0.3065796,-6.1490784
1503531819134,-8.10022,-0.37228394,-5.9124756
1503531819184,-7.7507935,-0.61650085,-6.2071686
1503531819232,-7.5798798,-0.668396,-5.800598
1503531819282,-8.015015,-0.20993042,-5.7444153
1503531819332,-8.215439,-0.23898315,-5.9772186
1503531819382,-7.8341064,-0.84121704,-5.8915253
1503531819431,-7.8026733,-0.4836731,-5.8467712
1503531819481,-8.089752,-0.45321655,-5.837723
1503531819531,-8.089279,-0.50177,-5.9891205
1503531819580,-8.297791,-0.6393585,-5.8529663
1503531819628,-8.35112,-0.5708008,-6.1062317
1503531819677,-8.502502,-0.39274597,-5.993408
1503531819727,-7.954071,-0.5612793,-5.714432
1503531819776,-7.688904,-0.6917267,-5.8548737
1503531819826,-8.153549,-0.18136597,-5.921036
1503531819876,-7.8679047,-0.4874878,-5.895813
1503531819926,-8.1497345,-0.78359985,-5.9248505
1503531819976,-8.108322,-0.48939514,-5.7134705
1503531820026,-8.466324,-0.35133362,-6.1095734
1503531820075,-8.751022,-0.20137024,-5.888199
1503531820124,-8.713882,-0.41226196,-6.0795746
1503531820174,-8.577728,-0.73028564,-6.3338013
1503531820223,-8.048813,-0.34466553,-5.685379
1503531820272,-7.870758,-0.4808197,-5.786789
1503531820323,-8.210678,-0.5979309,-6.285721
1503531820372,-8.308746,-0.37179565,-5.768692
1503531820422,-8.676758,-0.17089844,-6.2066803
1503531820471,-8.205444,-0.5222473,-5.652542
1503531820520,-8.211624,-0.61935425,-5.902954
1503531820570,-7.8402863,-0.30325317,-5.53685
1503531820620,-8.132126,-0.34228516,-5.6296844
1503531820669,-8.483459,0.04286194,-5.9329376
1503531820719,-7.64653,0.23138428,-6.266678
1503531820769,-7.5779724,-0.7355194,-6.300476
1503531820818,-7.7845917,-0.3841858,-5.864395
1503531820867,-8.05072,-0.18374634,-6.4047394
1503531820917,-8.111176,-0.20898438,-5.8605804
1503531820967,-7.9440765,-0.3832245,-6.1443176
1503531821016,-8.037384,-0.5279541,-6.551834
1503531821065,-7.894562,-0.123291016,-5.895813
1503531821115,-7.7512665,-0.2870636,-6.3028564
1503531821164,-8.008347,-0.39608765,-6.2342987
1503531821213,-8.301605,-0.4441681,-6.343796
1503531821263,-8.031677,-0.51937866,-5.8420105
1503531821313,-7.941696,-0.4651184,-6.244766
1503531821363,-7.9945374,-0.52986145,-6.339035
1503531821411,-7.8936157,-0.29896545,-5.877716
1503531821462,-7.7703094,-0.37275696,-5.910095
1503531821511,-7.966446,-0.19041443,-5.871048
1503531821561,-8.279236,-0.2104187,-6.332367
1503531821610,-7.7217407,-0.5322418,-5.862961
1503531821659,-7.567978,-0.51223755,-6.107193
1503531821709,-8.134506,-0.14042664,-6.274765
1503531821758,-8.140686,0.08332825,-5.9700775
1503531821808,-7.943115,-0.24516296,-6.4190216
1503531821858,-7.5670166,-0.24230957,-6.147171
1503531821906,-7.858856,-0.30895996,-6.28096
1503531821957,-7.8793335,-0.4265442,-6.3366547
1503531822006,-8.3806305,-0.22183228,-6.5289917
1503531822056,-8.260666,-0.12567139,-6.422348
1503531822106,-7.477051,0.05999756,-5.8410645
1503531822155,-7.7841187,-0.052825928,-6.4628143
1503531822204,-7.9245605,-0.28753662,-6.1947784
1503531822253,-7.8659973,-0.04664612,-6.4442444
1503531822304,-8.120697,-0.09996033,-6.3371277
1503531822353,-7.9102783,-0.13900757,-6.3304596
1503531822403,-7.434677,-0.15518188,-6.4047394
1503531822452,-8.117371,0.15188599,-6.2128754
1503531822502,-8.025482,-0.007598877,-6.4442444
1503531822551,-8.235901,-0.16281128,-6.6808624
1503531822599,-7.5898743,0.17948914,-6.049103
1503531822647,-7.2751923,-0.028549194,-6.460434
1503531822698,-7.780304,-0.058547974,-6.4813843
1503531822747,-7.9055176,0.057617188,-6.093384
1503531822796,-7.6612854,0.17807007,-6.4775696
1503531822847,-8.001678,0.22709656,-6.180496
1503531822897,-8.09642,-0.110443115,-6.812729
1503531822947,-8.049286,-0.17518616,-6.504715
1503531822997,-7.9935913,-0.11376953,-6.460434
1503531823046,-7.818863,0.32089233,-6.4380646
1503531823095,-7.9321747,0.020965576,-6.304764
1503531823145,-7.902176,-0.34085083,-6.479477
1503531823196,-8.134033,-0.16566467,-6.64563
1503531823244,-7.8202972,-0.27134705,-6.447098
1503531823294,-8.051193,0.24899292,-6.410919
1503531823343,-7.876465,-0.23564148,-6.505661
1503531823392,-7.973587,-0.4375,-6.6137238
1503531823442,-7.750305,0.06951904,-6.3975983
1503531823492,-7.723175,-0.15756226,-5.9358063
1503531823541,-7.6736603,-0.39083862,-6.4961395
1503531823591,-7.5060883,-0.0009460449,-6.0138702
1503531823640,-7.709366,0.027618408,-6.3980713
1503531823690,-8.325409,0.093322754,-6.6703796
1503531823740,-7.9645386,-0.03616333,-6.4699554
1503531823788,-7.529419,-0.4336853,-6.100998
1503531823838,-7.171875,0.020004272,-5.717758
1503531823887,-8.076416,0.03666687,-6.7379913
1503531823938,-7.735077,-0.28562927,-6.256195
1503531823987,-8.025955,0.078567505,-6.5913544
1503531824036,-8.487747,-0.28086853,-6.5989685
1503531824086,-8.552017,-0.36894226,-6.999832
1503531824135,-8.194962,-0.20565796,-6.601822
1503531824184,-7.7664948,-0.38607788,-6.3752136
1503531824234,-7.645569,-0.09425354,-6.4466248
1503531824284,-7.9235992,-0.5070038,-6.6113434
1503531824333,-8.003586,-0.028076172,-6.1738434
1503531824383,-7.7664948,0.41467285,-5.9434204
1503531824433,-7.6927032,-0.17042542,-6.2952423
1503531824482,-7.2651978,-0.52033997,-5.7577515
1503531824532,-7.529419,-0.7988434,-6.3042755
1503531824581,-8.100708,-0.22897339,-6.2390594
1503531824630,-8.300171,0.319458,-5.928177
1503531824680,-8.271133,-0.71409607,-5.952942
1503531824730,-8.057373,-0.6979065,-6.3228455
1503531824779,-8.093079,-0.3970337,-6.4647217
1503531824829,-8.426331,-0.457489,-6.145752
1503531824878,-7.9045563,-0.48034668,-6.0905304
1503531824928,-8.019775,-0.23040771,-6.178116
1503531824977,-8.264954,-0.21994019,-6.1633606
1503531825027,-7.9569244,-0.7493286,-6.2252502
1503531825076,-8.152115,-0.6917267,-6.2204895
1503531825125,-8.336838,-0.45892334,-6.100998
1503531825175,-8.198303,-0.123291016,-5.991501
1503531825225,-8.017395,-0.33847046,-5.8929596
1503531825275,-8.215439,-0.687912,-6.0529175
1503531825324,-7.938843,-0.34561157,-5.8558197
1503531825373,-8.038818,-0.521286,-5.9124756
1503531825423,-7.9245605,-0.5236664,-5.74823
1503531825472,-8.023102,-0.4136963,-5.613022
1503531825522,-8.180679,-0.50271606,-5.7282257
1503531825570,-8.33493,-0.33657837,-5.927231
1503531825619,-8.167358,-0.5246277,-5.8610535
1503531825669,-8.181641,-0.41226196,-5.543518
1503531825718,-8.306366,-0.61746216,-5.940567
1503531825768,-8.846237,-0.35609436,-5.8601074
1503531825817,-8.627243,-0.15470886,-5.8301086
1503531825867,-7.9250336,-0.65411377,-5.651108
1503531825918,-7.594635,-0.7436218,-5.3921204
1503531825968,-8.118317,-1.0121155,-5.9315186
1503531826017,-8.4887085,-0.20993042,-6.013397
1503531826066,-8.653427,-0.26849365,-6.043869
1503531826115,-8.443954,-0.6641083,-5.857254
1503531826166,-8.007385,-0.53938293,-6.0791016
1503531826215,-8.121643,-0.6888733,-5.749649
1503531826264,-7.878372,-0.58413696,-5.87677
1503531826314,-8.443954,-0.47558594,-6.0262604
1503531826364,-8.766251,-0.16470337,-5.9776917
1503531826413,-8.3535,-0.43940735,-6.0205383
1503531826463,-8.380157,-0.5946045,-6.0405426
1503531826512,-7.869812,-0.26087952,-5.4944763
1503531826562,-7.548935,-0.21089172,-5.40831
1503531826611,-7.90361,-0.7493286,-5.801544
1503531826661,-8.287323,-0.4984436,-5.9553223
1503531826711,-8.254471,-0.5517578,-5.845825
1503531826760,-8.686752,-0.45606995,-5.940567
1503531826809,-8.181152,-0.14376831,-5.734421
1503531826858,-7.8693237,-0.49891663,-5.945801
1503531826908,-8.003113,-0.6022186,-6.2005005
1503531826957,-8.324936,-0.50367737,-6.2990417
1503531827007,-8.507263,-0.5322418,-5.801544
1503531827057,-7.85553,-0.3403778,-5.9757843
1503531827106,-8.193054,-0.019500732,-6.240967
1503531827156,-8.146408,-0.46368408,-6.288101
1503531827205,-8.451569,-1.1159058,-6.101471
1503531827255,-8.656754,-0.7855072,-6.519943
1503531827304,-7.8355255,-0.11329651,-6.281433
1503531827353,-8.058807,-0.43844604,-6.339981
1503531827403,-9.000961,-0.31466675,-6.1257477
1503531827453,-8.269714,-0.41464233,-6.1824036
1503531827502,-7.7779236,-0.41464233,-6.4847107
1503531827552,-7.7850647,-0.48605347,-6.024353
1503531827600,-7.473236,-0.47702026,-5.971512
1503531827651,-7.491806,-0.46749878,-6.34523
1503531827700,-8.164978,0.07380676,-5.786789
1503531827749,-8.225906,0.21234131,-6.15242
1503531827798,-8.012634,-0.013320923,-6.28096
1503531827847,-7.397537,-0.3675232,-5.8077393
1503531827898,-7.5727386,-0.50891113,-6.151932
1503531827948,-8.084991,-0.500824,-6.256195
1503531827998,-7.9888306,-0.062347412,-6.2595367
1503531828047,-8.381592,0.1985321,-6.3357086
1503531828096,-7.9502563,-0.10710144,-5.9895935
1503531828146,-7.9102783,-0.6317444,-6.639908
1503531828196,-8.111649,-0.46939087,-6.293335
1503531828245,-7.8150635,-0.21565247,-5.984833
1503531828295,-7.677475,-0.26516724,-6.416153
1503531828344,-8.015488,-0.17947388,-6.1562195
1503531828393,-7.940262,-0.26802063,-6.1881256
1503531828444,-8.006439,-0.30229187,-6.224304
1503531828493,-8.108322,-0.4236908,-6.2661896
1503531828541,-8.072617,-0.22373962,-6.3790283
1503531828590,-8.041199,-0.22897339,-6.0605316
1503531828640,-8.135452,-0.22564697,-6.2200165
1503531828689,-8.156403,-0.24850464,-6.4209137
1503531828738,-7.6627197,-0.28753662,-6.092911
1503531828788,-7.79982,-0.30943298,-6.191452
1503531828838,-7.8531494,-0.42227173,-6.3433228
1503531828888,-7.9450226,-0.3037262,-6.2262115
1503531828939,-8.151642,-0.051879883,-6.248581
1503531828988,-8.047852,0.017623901,-5.9972076
1503531829037,-7.84552,-0.36227417,-6.332367
1503531829087,-8.177826,-0.4503479,-6.1248016
1503531829137,-7.889328,-0.26516724,-6.2143097
1503531829186,-7.903137,0.16949463,-6.292862
1503531829236,-8.364441,0.04095459,-6.242874
1503531829285,-7.402298,-0.14328003,-5.6825256
1503531829334,-7.541794,0.026672363,-6.202881
1503531829384,-8.312073,-0.019989014,-6.0538635
1503531829433,-8.273514,-0.04949951,-6.2528687
1503531829483,-8.29303,-0.027130127,-6.414261
1503531829533,-8.167358,0.009063721,-5.946747
1503531829582,-7.466568,0.026672363,-6.0091095
1503531829632,-7.3661194,-0.40226746,-6.2128754
1503531829680,-8.140213,-0.27468872,-6.2071686
1503531829730,-8.119751,0.21328735,-6.261917
1503531829780,-7.998825,0.07951355,-6.218109
1503531829829,-8.398254,-0.1799469,-6.1866913
1503531829879,-8.171631,0.14045715,-6.210968
1503531829929,-7.7526855,-0.38180542,-6.395691
1503531829978,-8.387772,-0.13043213,-6.2400055
1503531830027,-8.494888,0.24519348,-6.2390594
1503531830077,-7.9907227,0.05000305,-6.109085
1503531830126,-8.252563,0.3822937,-6.5846863
1503531830177,-8.406815,0.422287,-6.2952423
1503531830225,-7.3170776,-0.5588989,-6.2057343
1503531830275,-7.77269,-0.28230286,-6.743225
1503531830325,-8.291138,0.5208435,-6.134323
1503531830375,-7.428482,0.3804016,-5.922943
1503531830424,-7.830765,0.19615173,-6.5732574
1503531830473,-8.0859375,0.004776001,-6.095291
1503531830523,-7.3208923,-0.0728302,-6.475189
1503531830572,-7.530838,-0.069488525,-6.263336
1503531830622,-7.8883667,0.35992432,-6.115753
1503531830671,-7.85553,0.12950134,-6.364746
1503531830721,-7.836487,0.112838745,-6.365692
1503531830770,-7.8612366,0.13949585,-6.1181335
1503531830820,-7.602249,-0.1661377,-6.3357086
1503531830869,-7.6041565,-0.17660522,-6.2309723
1503531830919,-7.934555,0.1285553,-6.460434
1503531830969,-7.9778748,0.25375366,-6.0424347
1503531831018,-7.5475006,-0.14233398,-6.472336
1503531831067,-7.7069855,0.11856079,-6.4052124
1503531831117,-7.8083954,0.017623901,-5.9767456
1503531831167,-7.601776,-0.08711243,-6.4585266
1503531831216,-7.9493103,0.2023468,-6.101471
1503531831265,-8.162109,0.14663696,-6.3623657
1503531831315,-7.8498077,-0.10472107,-6.172409
1503531831365,-8.186874,0.15188599,-6.7189484
1503531831413,-8.116409,0.012390137,-6.3304596
1503531831464,-8.017395,0.07095337,-6.365219
1503531831512,-7.6765137,0.21328735,-6.261429
1503531831561,-7.8679047,0.033340454,-6.4071198
1503531831610,-7.947876,-0.09901428,-6.539459
1503531831660,-7.813156,-0.08282471,-6.403305
1503531831709,-8.114029,0.22280884,-6.180496
1503531831759,-8.049759,0.21139526,-6.3871155
1503531831809,-7.9973907,0.1423645,-6.490906
1503531831859,-7.962158,0.058563232,-6.286667
1503531831911,-7.6422424,-0.20516968,-6.2533417
1503531831959,-7.683655,-0.27372742,-6.3975983
1503531832008,-8.021194,0.3461151,-6.2595367
1503531832057,-7.92836,0.106658936,-6.3942566
1503531832107,-8.049759,0.16091919,-6.09433
1503531832157,-7.6984253,-0.22373962,-6.5666046
1503531832206,-7.9297943,-0.30801392,-6.518509
1503531832255,-7.9483643,-0.010467529,-6.2852325
1503531832305,-7.973114,0.18710327,-6.1624146
1503531832355,-8.205444,-0.103302,-6.7541656
1503531832405,-8.095947,-0.05569458,-6.416153
1503531832453,-7.8421936,-0.1456604,-6.0481567
1503531832504,-7.84552,-0.15567017,-6.5232697
1503531832552,-8.131165,0.13760376,-6.0719604
1503531832603,-7.98407,-0.13471985,-6.3299866
1503531832652,-7.862671,-0.60365295,-6.1757355
1503531832700,-7.691757,-0.40608215,-6.094803
1503531832750,-7.72937,-0.22135925,-5.839157
1503531832799,-8.211624,0.22805786,-5.839157
1503531832849,-8.116409,-0.09663391,-5.9058075
1503531832899,-8.113083,-0.7864685,-6.350464
1503531832949,-8.253998,-0.6012726,-6.2385864
1503531832999,-7.563217,-0.21089172,-5.7453766
1503531833049,-8.073563,0.16949463,-5.9396057
1503531833097,-8.217346,-0.50509644,-5.9362793
1503531833147,-8.167358,-0.39370728,-6.3042755
1503531833197,-8.609619,-0.45368958,-6.2347717
1503531833246,-8.503937,-0.5374756,-6.132889
1503531833294,-8.069763,-0.43655396,-5.927704
1503531833345,-7.90123,-0.4741516,-5.626831
1503531833395,-8.269226,-0.54556274,-5.31691
1503531833444,-8.402527,-0.7688446,-5.377838
1503531833494,-8.67485,-1.0035553,-5.4316406
1503531833542,-8.727692,-1.0878143,-5.1240997
1503531833593,-8.716263,-1.2806244,-4.9941254
1503531833642,-8.7838745,-1.0035553,-5.2016907
1503531833692,-8.514893,-1.065445,-4.8198853
1503531833742,-8.813858,-0.7993164,-5.0507812
1503531833791,-8.815765,-0.6450653,-4.754181
1503531833840,-8.922882,-0.82502747,-4.984604
1503531833890,-9.0342865,-0.944046,-5.0526886
1503531833939,-8.523453,-1.1777954,-4.9555664
1503531833989,-8.3573,-0.919281,-4.640396
1503531834038,-8.661514,-0.38845825,-4.5780334
1503531834088,-8.88623,-0.30467224,-4.8617706
1503531834138,-9.305649,-0.354187,-5.0460205
1503531834186,-8.932404,-0.46606445,-4.9684143
1503531834237,-8.813858,-0.540329,-5.38118
1503531834286,-8.362549,-0.48605347,-5.3154755
1503531834336,-8.540115,-0.24850464,-5.10791
1503531834385,-8.45871,-0.27230835,-5.133621
1503531834435,-8.861465,-0.22612,-5.133621
1503531834483,-8.712936,-0.51652527,-5.0265045
1503531834532,-8.938599,-0.7388611,-4.9550934
1503531834581,-9.047134,-0.9426117,-4.864151
1503531834631,-9.536072,-0.75979614,-5.1040955
1503531834680,-9.195679,-0.67315674,-5.0717316
1503531834730,-8.512024,-0.5922241,-4.7851257
1503531834780,-8.911926,-0.43226624,-5.2069244
1503531834830,-8.845764,-0.43702698,-5.0126953
1503531834880,-8.733887,-0.80407715,-4.830353
1503531834930,-8.920502,-0.7355194,-4.644684
1503531834979,-9.118546,-0.65267944,-5.0317383
1503531835029,-9.424667,-0.91166687,-5.2121735
1503531835079,-9.525589,-0.6622009,-5.0164948
1503531835128,-8.501083,-0.6993408,-4.6756287
1503531835178,-8.512024,-0.68411255,-4.453781
1503531835226,-8.50061,-0.5246277,-4.3276215
1503531835276,-8.992859,-0.4108429,-4.433304
1503531835326,-8.988586,-0.668396,-4.6618195
1503531835376,-9.459412,-0.65649414,-4.6618195
1503531835425,-9.739822,-0.540329,-4.6037445
1503531835475,-9.371826,-1.0225983,-4.670395
1503531835524,-8.852905,-1.1506653,-4.6413574
1503531835574,-9.001434,-0.6365051,-4.2752533
1503531835622,-8.940018,-0.35609436,-4.1548004
1503531835672,-8.955734,-0.6322174,-4.3209534
1503531835722,-9.3289795,-0.8036041,-4.2766876
1503531835771,-9.363251,-0.7045746,-4.356659
1503531835821,-9.169495,-0.56222534,-4.5985107
1503531835871,-9.258514,-0.62031555,-4.7451324
1503531835920,-9.207581,-0.5512848,-4.400467
1503531835970,-8.935257,-0.8621521,-4.504715
1503531836019,-9.419907,-0.4946289,-4.20813
1503531836068,-9.044754,-0.62316895,-4.0329285
1503531836119,-9.196625,-0.7698059,-4.607071
1503531836168,-9.258987,-0.5974579,-4.614212
1503531836216,-9.211853,-0.6474457,-4.3428497
1503531836266,-9.124741,-0.5322418,-4.3414307
1503531836317,-8.84433,-0.37893677,-4.086258
1503531836366,-8.958588,-0.6698303,-4.144806
1503531836415,-9.373245,-0.7731323,-4.203842
1503531836465,-9.059998,-0.5450897,-4.247162
1503531836514,-8.879089,-0.7055359,-4.479492
1503531836564,-9.206619,-0.80789185,-4.447113
1503531836614,-9.400864,-0.86405945,-4.3990326
1503531836663,-9.409912,-0.8826294,-4.6089783
1503531836713,-9.415146,-0.76504517,-4.331909
1503531836762,-9.170441,-0.7298126,-4.349518
1503531836812,-9.258987,-0.60935974,-4.261444
1503531836860,-9.134735,-0.6850586,-4.1467133
1503531836911,-8.890503,-0.67459106,-4.1024323
1503531836960,-9.006195,-0.6812439,-4.235733
1503531837009,-9.111877,-0.53842163,-4.5923157
1503531837060,-9.001907,-0.48416138,-4.81131
1503531837108,-9.051895,-0.59983826,-4.830353
1503531837158,-8.924789,-0.5779419,-5.010315
1503531837207,-8.7838745,-0.46653748,-5.2716827
1503531837257,-8.578674,-0.44702148,-5.3683167
1503531837307,-8.47728,-0.2094574,-5.4244995
1503531837357,-8.278748,-0.003326416,-5.7063293
1503531837406,-8.115936,0.13807678,-6.0781403
1503531837456,-8.181641,0.18330383,-6.1676483
1503531837503,-7.8807526,0.17901611,-6.153839
1503531837552,-7.9259796,-0.037597656,-6.119568
1503531837602,-8.18544,-0.015701294,-6.267151
1503531837652,-8.0464325,0.085235596,-6.1505127
1503531837701,-7.991211,0.16758728,-6.0014954
1503531837750,-7.9816895,0.27423096,-6.0424347
1503531837801,-7.9893036,0.2151947,-6.0424347
1503531837850,-7.939316,0.15235901,-6.145752
1503531837899,-7.9312134,0.1885376,-6.1114655
1503531837950,-8.098328,0.09475708,-6.288101
1503531838000,-7.9883423,0.0038146973,-6.2128754
1503531838050,-7.875992,0.11665344,-6.223343
1503531838098,-8.017395,0.18283081,-6.1443176
1503531838148,-8.0269165,0.12712097,-6.202881
1503531838197,-7.8874207,0.09902954,-6.261429
1503531838248,-7.890274,0.1385498,-6.0538635
1503531838297,-8.039291,0.14425659,-6.224777
1503531838347,-8.109741,0.093322754,-6.2500153
1503531838396,-8.091187,0.108551025,-6.2838135
1503531838446,-7.9121704,-0.07662964,-6.2528687
1503531838495,-7.9436035,0.011917114,-6.172409
1503531838545,-8.054993,0.20329285,-6.0467224
1503531838595,-8.034058,0.12332153,-6.128128
1503531838644,-8.17688,0.14616394,-6.28714
1503531838694,-7.934555,0.02999878,-6.157181
1503531838742,-8.028809,0.1118927,-6.2385864
1503531838793,-8.27066,-0.03427124,-6.2276306
1503531838842,-7.9493103,-0.07759094,-6.205261
1503531838891,-7.753647,0.057617188,-6.050064
1503531838941,-8.137833,0.43276978,-5.9900665
1503531838990,-8.248764,0.11856079,-5.902481
1503531839039,-7.99263,-0.10281372,-6.126236
1503531839089,-8.145935,-0.03427124,-6.038162
1503531839138,-8.217346,-0.08805847,-5.9577026
1503531839188,-8.143066,-0.22183228,-6.036728
1503531839237,-8.245422,0.046188354,-5.761551
1503531839288,-8.365875,-0.19851685,-5.4640045
1503531839337,-8.347305,-0.3637085,-5.5420837
1503531839387,-8.577255,-0.26135254,-5.5544586
1503531839436,-8.710556,-0.45654297,-5.2659607
1503531839485,-8.703415,-0.5755615,-5.1788483
1503531839535,-8.700073,-0.43511963,-5.1179047
1503531839584,-8.793869,-0.50224304,-5.132187
1503531839634,-8.928589,-0.5546112,-4.9574738
1503531839684,-8.97525,-0.64411926,-4.715622
1503531839734,-8.974777,-0.77075195,-4.61232
1503531839783,-8.930496,-0.7183838,-4.5908966
1503531839832,-8.884796,-0.5884094,-4.6408844
1503531839882,-8.957642,-0.72361755,-4.5956573
1503531839932,-8.977631,-0.9064331,-4.63945
1503531839981,-9.060944,-0.96784973,-4.6484985
1503531840029,-9.152832,-0.879303,-4.5013885
1503531840079,-9.208054,-0.9354706,-4.4556885
1503531840128,-9.191391,-1.0682983,-4.453781
1503531840178,-9.236145,-1.0387878,-4.363327
1503531840227,-9.124741,-0.95166016,-4.3990326
1503531840277,-9.077133,-0.96546936,-4.394745
1503531840327,-9.234711,-0.88739014,-4.4037933
1503531840377,-9.261841,-0.87786865,-4.3428497
1503531840427,-9.090454,-0.98783875,-4.395218
1503531840475,-9.209,-0.98831177,-4.4037933
1503531840524,-9.167114,-1.0054626,-4.439026
1503531840573,-9.196625,-0.9773712,-4.3861847
1503531840623,-9.183777,-1.0416412,-4.3266754
1503531840722,-9.144257,-0.97213745,-4.331436
1503531840772,-9.184723,-1.0335388,-4.336197
1503531840822,-9.172348,-1.0364075,-4.3871307
1503531840873,-9.113312,-1.0035553,-4.390457
1503531840922,-9.224716,-0.99212646,-4.3414307
1503531840971,-9.215668,-0.9297638,-4.4047394
1503531841021,-9.174728,-0.96118164,-4.3971252
1503531841070,-8.825287,-0.7626648,-5.2645416
1503531841120,-7.8869476,0.26423645,-6.9693604
1503531841169,-6.88385,0.97787476,-7.9700623
1503531841218,-6.7510376,0.5132141,-7.474472
1503531841269,-7.8912354,-0.092819214,-5.824402
1503531841318,-8.479187,-0.20516968,-5.0384064
1503531841368,-8.507751,-0.12567139,-5.44545
1503531841417,-7.772217,-0.270401,-6.371414
1503531841467,-7.458008,-0.5917511,-6.754654
1503531841516,-8.026428,0.024765015,-6.409973
1503531841566,-8.291138,0.42704773,-5.9967346
1503531841615,-8.192581,0.1285553,-6.0162506
1503531841665,-7.9754944,-0.120910645,-6.1876373
1503531841714,-7.9578857,-0.037597656,-6.1638336
1503531841764,-7.871231,-0.3070526,-6.2581024
1503531841813,-7.941223,-0.089019775,-6.2157288
1503531841863,-8.12355,0.15426636,-6.1548004
1503531841913,-8.010727,-0.05331421,-6.2581024
1503531841960,-8.004532,-0.046173096,-6.1814575
1503531842010,-8.015015,-0.05569458,-6.145279
1503531842060,-7.9688263,-0.0385437,-6.1933594
1503531842109,-8.015961,-0.011413574,-6.1928864
1503531842159,-8.042618,-0.04711914,-6.217163
1503531842209,-7.985962,-0.059020996,-6.210495
1503531842259,-7.98645,-0.044265747,-6.185257
1503531842308,-7.960266,-0.089019775,-6.1705017
1503531842358,-8.025482,-0.021881104,-6.1562195
1503531842407,-7.9950104,-0.039505005,-6.1705017
1503531842457,-7.997864,-0.06378174,-6.2209625
1503531842506,-8.010727,-0.021881104,-6.1876373
1503531842556,-7.978821,-0.028549194,-6.197647
1503531842605,-8.026428,-0.030929565,-6.2009735
1503531842655,-7.993103,-0.02331543,-6.16098
1503531842704,-7.98645,-0.06568909,-6.1952667
1503531842753,-7.985962,-0.046173096,-6.221924
1503531842802,-8.015015,-0.024749756,-6.17717
1503531842852,-7.9873962,-0.06378174,-6.2062073
1503531842901,-7.9559784,-0.011886597,-6.153366
1503531842951,-8.005966,-0.048065186,-6.1747894
1503531843002,-7.99263,-0.019500732,-6.2138214
1503531843051,-7.9964447,-0.029510498,-6.180023
1503531843101,-7.999771,-0.058547974,-6.210495
1503531843148,-7.9745483,-0.028549194,-6.1857452
1503531843200,-8.003113,-0.043304443,-6.173355
1503531843250,-7.9835815,-0.048553467,-6.1624146
1503531843299,-8.003113,0.0023956299,-6.183838
1503531843348,-7.978821,-0.082351685,-6.191925
1503531843397,-8.01358,-0.03665161,-6.202408
1503531843447,-7.928833,0.009536743,-6.2143097
1503531843497,-7.811249,0.059524536,-6.414261
1503531843546,-7.683182,0.16140747,-6.5794525
1503531843596,-7.5198975,0.3066101,-6.8365326
1503531843645,-7.541321,0.29612732,-6.902237
1503531843695,-7.522278,0.31802368,-6.967453
1503531843744,-7.54274,0.36039734,-6.8217773
1503531843794,-7.6603394,0.19949341,-6.65419
1503531843843,-7.6298676,0.31137085,-6.813675
1503531843893,-7.479904,0.23947144,-6.883194
1503531843943,-7.574646,0.24375916,-6.7951202
1503531843992,-7.639389,0.24328613,-6.728943
1503531844042,-7.614624,0.2190094,-6.659912
1503531844091,-7.6227264,0.24137878,-6.7465515
1503531844141,-7.6184387,0.20805359,-6.775589
1503531844190,-7.5841675,0.21234131,-6.7594147
1503531844240,-7.64653,0.22947693,-6.66658
1503531844289,-7.6603394,0.20710754,-6.653244
1503531844339,-7.6879425,0.17282104,-6.6875153
